8.500000000000000000e+01,0.000000000000000000e+00,3.098938215656438927e-02,1.696158735230315073e-01,4.101706341459507993e-02,2.267099276002087771e-01,5.316677533056003435e-01
9.000000000000000000e+01,0.000000000000000000e+00,3.755276425081033320e-02,1.614750346840694573e-01,3.742017748449107117e-02,1.959133740507088550e-01,5.676386495299201584e-01
9.500000000000000000e+01,0.000000000000000000e+00,5.595282592204109569e-03,1.171301877227532429e-01,5.163897823941381027e-02,2.072083292855985415e-01,6.184272221600303210e-01
1.000000000000000000e+02,3.790208433968429019e-02,0.000000000000000000e+00,9.276049538068875666e-02,5.543037199991813352e-02,1.866611768974453245e-01,6.272458713822633980e-01
1.050000000000000000e+02,1.209292881117253297e-02,0.000000000000000000e+00,1.232018927798237407e-01,0.000000000000000000e+00,1.640938663314994161e-01,7.006113120775042669e-01
1.100000000000000000e+02,1.367695032822842729e-02,0.000000000000000000e+00,1.323179766174629457e-01,3.722866875522228003e-02,1.398389521537422853e-01,6.769374521453439542e-01
1.150000000000000000e+02,0.000000000000000000e+00,3.298269215551833528e-02,8.418078357825944935e-02,3.164003940460919512e-02,1.649342656393884554e-01,6.862622192222245232e-01
1.200000000000000000e+02,0.000000000000000000e+00,2.585465355256996028e-02,8.577299174989960751e-02,0.000000000000000000e+00,1.778163634324931297e-01,7.105559912650373233e-01
1.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.056855962107763169e-02,0.000000000000000000e+00,1.550131849579957366e-01,7.644182554209265623e-01
1.300000000000000000e+02,3.585168618531375112e-02,2.816398158532252075e-02,4.208472643392464907e-02,0.000000000000000000e+00,1.505652279406465566e-01,7.433343778547925051e-01
1.350000000000000000e+02,1.251447844350973490e-02,0.000000000000000000e+00,9.992252609354276838e-02,0.000000000000000000e+00,1.059292580974591502e-01,7.816337373654883569e-01
1.400000000000000000e+02,3.369903276967293332e-02,0.000000000000000000e+00,7.812345187834118798e-02,2.821822320954597840e-02,1.122039323679135947e-01,7.477553597745263403e-01
1.450000000000000000e+02,1.645141828074719870e-02,1.031978917147914794e-02,9.035810338996606850e-02,2.903538660230945562e-02,9.562896678973392683e-02,7.582063357657642388e-01
1.500000000000000000e+02,3.102620519533699772e-02,2.967607796451908128e-02,4.398073351980027329e-02,0.000000000000000000e+00,6.304354915760834732e-02,8.322734341627353594e-01
1.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.218970638172304555e-02,0.000000000000000000e+00,1.013887849039038641e-01,8.764215087143730765e-01
1.600000000000000000e+02,3.639552512453767680e-02,3.022357204826201828e-03,4.744350064382137772e-02,3.907701763207535595e-02,4.579776088298243703e-02,8.282638385117570001e-01
1.650000000000000000e+02,3.346554647170132263e-02,3.472477455852943790e-02,4.086645701703295330e-02,0.000000000000000000e+00,2.737828120654943118e-02,8.635649407461868377e-01
1.700000000000000000e+02,0.000000000000000000e+00,2.500369220558597977e-02,6.684728523496573371e-02,0.000000000000000000e+00,8.805625493384926228e-02,8.200927676255990173e-01
1.750000000000000000e+02,3.531483345718357952e-02,2.292029107881870392e-02,3.761967681587741284e-03,7.485191330364540825e-03,2.721285846624273835e-02,9.033048579858027338e-01
1.800000000000000000e+02,2.307803096029302156e-02,0.000000000000000000e+00,2.206131381103028019e-02,7.867751605050555749e-03,3.997683605173053129e-02,9.070160675718956789e-01
1.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.956551190706250803e-02,3.157419448914185883e-02,8.606573842613058495e-03,9.102537197611826336e-01
1.900000000000000000e+02,2.441576763996360436e-02,1.676343269107057055e-02,2.905973142967575515e-02,1.531903208486961807e-02,2.395138016564054423e-02,8.904906559887798556e-01
1.950000000000000000e+02,2.276759255524611267e-02,0.000000000000000000e+00,5.194743052218968316e-02,0.000000000000000000e+00,2.014527745458231239e-02,9.051396994679818953e-01
2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.806122260847234262e-02,8.159418369203880889e-03,2.962756603515266304e-02,9.141517929871710857e-01
2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.095262515218060027e-02,1.287124782807509520e-02,9.761761270197442109e-01
2.100000000000000000e+02,2.539361609971957888e-03,0.000000000000000000e+00,1.680839034427410519e-02,1.022268453885979630e-02,3.512361801708444031e-02,9.353059454898098313e-01
2.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.988764336320311080e-03,0.000000000000000000e+00,4.306719126044408069e-02,9.549440444032355479e-01
2.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.276841186130750178e-02,2.087960788716397217e-02,2.592317797255824438e-02,9.204288022789702817e-01
2.250000000000000000e+02,0.000000000000000000e+00,1.878609437294012294e-02,7.009435302007681508e-03,8.000085885735037927e-03,0.000000000000000000e+00,9.662043844393172209e-01
2.300000000000000000e+02,5.431498672265558207e-03,0.000000000000000000e+00,2.484482944269798474e-02,2.655197931076996518e-02,5.485654612234548699e-02,8.883151464519211116e-01
2.350000000000000000e+02,2.818609306976026241e-02,0.000000000000000000e+00,2.811944533818586112e-02,2.876825086992278787e-03,5.218079189816366564e-02,8.886368446068980687e-01
2.400000000000000000e+02,3.746609551513584851e-02,2.231429118147905399e-02,4.440149369415488656e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.357794639339697129e-01
2.450000000000000000e+02,3.485648861369106122e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.145705868371625136e-02,9.436864527025925486e-01
2.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.409604510469332668e-02,9.859039548953066889e-01
