1.750000000000000000e+02,9.094464941709298938e-07,1.209271248497092786e-05,3.354361864467655940e-02,8.181582931102229783e-04,5.627528768062689535e-02,9.093499332226071541e-01
1.800000000000000000e+02,5.847866221373195646e-07,8.175069403552143461e-06,3.064871834676266213e-02,6.389966066862664022e-04,5.129185756215962066e-02,9.174116676283657901e-01
1.850000000000000000e+02,3.822600219847793044e-07,5.571535619120395221e-06,2.798766486947971630e-02,4.991988699350491951e-04,4.674792051029462436e-02,9.247592619546495252e-01
1.900000000000000000e+02,2.765595923544434102e-07,3.979337021310813337e-06,2.554391072121107650e-02,3.906780578656380513e-04,4.260516238143179785e-02,9.314559929428778418e-01
1.950000000000000000e+02,2.138153640757410073e-07,2.935825544689135240e-06,2.330200947104821285e-02,3.059638536810376148e-04,3.882942943607469583e-02,9.375594475982873544e-01
2.000000000000000000e+02,1.418471088336589133e-07,2.012484549412504162e-06,2.124738676255907149e-02,2.387481139897628041e-04,3.538961724779760704e-02,9.431220935439953434e-01
2.050000000000000000e+02,8.820576609048356737e-08,1.334648312752147491e-06,1.936564873983561905e-02,1.859072050482797275e-04,3.225490773915835191e-02,9.481921134618789271e-01
2.100000000000000000e+02,5.712614640198022256e-08,9.039506744240412645e-07,1.764336655152509009e-02,1.449785036924173176e-04,2.939794985964661392e-02,9.528127440083150601e-01
2.150000000000000000e+02,4.410558236252693542e-08,6.654730471803117990e-07,1.606805634171685343e-02,1.135062362782880257e-04,2.679388779500960910e-02,9.570238400483657148e-01
2.200000000000000000e+02,3.793279182575573354e-08,5.202556989993752504e-07,1.462816584960042673e-02,8.906105514130701381e-05,2.442027968490489281e-02,9.608619352218625842e-01
2.250000000000000000e+02,2.580885254130249514e-08,3.617693420330091237e-07,1.331298212941890886e-02,6.945851889908575280e-05,2.225680562420339487e-02,9.643603661492839985e-01
2.300000000000000000e+02,1.531463065368684727e-08,2.345980671027638096e-07,1.211226092049381108e-02,5.393030164448213854e-05,2.028439570727432265e-02,9.675491631578896357e-01
2.350000000000000000e+02,9.027711578293555399e-09,1.524015092013463054e-07,1.101658690873235161e-02,4.191926499625374392e-05,1.848625742963548244e-02,9.704550749674151211e-01
2.400000000000000000e+02,6.815078625085146642e-09,1.104193216939396738e-07,1.001722974272648871e-02,3.278343766525058619e-05,1.684694551701497803e-02,9.731029240681929871e-01
2.450000000000000000e+02,6.995724796049419507e-09,9.360062600813215032e-08,9.106119723509652555e-03,2.583001523773575413e-05,1.535226582864635154e-02,9.755156838362554206e-01
2.500000000000000000e+02,6.340652785199419925e-09,7.660401163391648231e-08,8.275847804556740045e-03,2.031536017538534026e-05,1.398927535726857997e-02,9.777144785333349297e-01
